Content,Source
"× Close BOUNCING NET FEEL LIKE YOU'RE BOUNCING AMONG TREES Experience the thrill of being almost weightless as you leap about this giant net! At its highest point at 8 metres above the ground, you'll feel like you can reach the sky. OPENING HOURS 10:00AM - 10:00PM LOCATION Canopy Park (L5) Buy Tickets Practical information To fully enjoy the experience for this attraction, please ensure that you arrive by the start time indicated on your ticket. Recommended attire: - Pants or shorts - Comfortable covered shoes Luggage and wheeled bags are not allowed for safety reasons. Please leave your bags at the Baggage Storage. Bouncing Net Bouncing Net^# ticket includes admission to Canopy Park (Incl. Discovery Slides#, Foggy Bowls, Petal Garden, Topiary Walk). Standard Rate Adult - SGD 24.90 Child - SGD 19.90 Singapore Residents* Adult - SGD 20.90 Child/**Student/Senior - SGD 15.90 CapitaStar Members & Changi Rewards Members Special Rate [Available at Jewel Concierge Counters (L1, 2, 5)] Adult - SGD 18.80 Child/**Student/Senior - SGD 14.30 Child: 3 - 12 years old | Senior: 60 years old and above All Child ticket holders must be accompanied by a paying Adult. #Minimum height requirement is 110cm. ^Rates are valid for one 45-min session inclusive of a compulsory safety briefing of estimated 10 mins. * Applicable for Singapore citizens, permanent residents, employment pass, work permit and dependent pass holders. Proof of residency may be required at the point of ticket purchase and upon admission. **Current students of local Universities, Polytechnics, Junior Colleges, Institutes of Technical Education and Secondary School holding a valid student photo ID are eligible to purchase student ticket. Verification will be done at the point of entry. BUY TICKETS BUY TICKETS Bundle Deal 2 Deal includes: 1. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 2. Mastercard® Canopy Bridge 3. Hedge Maze 4. Mirror Maze 5. Walking Net # 6. Bouncing Net ^# Standard Rate Adult - SGD 54 | ** Child - SGD 39 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult ^Rates are valid for one 45-min session inclusive of a compulsory safety briefing of estimated 10 mins. # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS Bundle Deal 4 Deal includes: 1. Changi Experience Studio + 2. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 3. Mastercard® Canopy Bridge 4. Hedge Maze 5. Mirror Maze 6. Walking Net # 7. Bouncing Net ^# Note: Changi Experience Studio opens from 11am to 8pm with last admission at 7pm. Standard Rate Adult - SGD 71 | ** Child - SGD 50 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult + Attraction is suitable for children aged 6 and above. ^Rates are valid for one 45-min session inclusive of a compulsory safety briefing of estimated 10 mins. # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS *Terms and Conditions apply .",https://www.jewelchangiairport.com/en/attractions/bouncing-net.html
"× Close MASTERCARD® CANOPY BRIDGE TAKE A WALK THROUGH THE AIR Suspended 23 metres above ground, take a walk on the Mastercard® Canopy Bridge for a gripping vantage point. With a glass bottom at the centre portion and fog emitted at both ends, experience what it feels like to walk among the clouds. OPENING HOURS 10.00AM - 10.00PM LOCATION Canopy Park (L5) Buy Tickets Practical information Recommended attire: - Pants or shorts - Comfortable covered shoes Luggage and wheeled bags are not allowed for safety reasons. Please leave your bags at the Baggage Storage. Mastercard® Canopy Bridge Mastercard® Canopy Bridge ticket includes admission to Canopy Park (Incl. Discovery Slides#, Foggy Bowls, Petal Garden, Topiary Walk). Standard Rate Adult - SGD 13.90 Child - SGD 11.90 Singapore Residents* Adult - SGD 11.90 C hild/**Student/Senior - SGD 8.90 CapitaStar Members & Changi Rewards Members Special Rate [Available at Jewel Concierge Counters (L1, 2, 5)] Adult - SGD 10.70 Child/**Student/Senior - SGD 8 Mastercard® Cardholders Special Rate Get 1-for-1 ticket to Mastercard ® Canopy Bridge. Key in promo code MCJEWEL to access special rates for Mastercard® cardholders. Mondays to Thursdays, while stocks last. Child: 3 - 12 years old | Senior: 60 years old and above All Child ticket holders must be accompanied by a paying Adult. * Applicable for Singapore citizens, permanent residents, employment pass, work permit and dependent pass holders. Proof of residency may be required at the point of ticket purchase and upon admission. **Current students of local Universities, Polytechnics, Junior Colleges, Institutes of Technical Education and Secondary School holding a valid student photo ID are eligible to purchase student ticket. Verification will be done at the point of entry. BUY TICKETS BUY TICKETS Bundle Deal 1 Deal includes: 1. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 2. Mastercard® Canopy Bridge 3. Hedge Maze 4. Mirror Maze 5. Walking Net # Standard Rate Adult - SGD 39 | ** Child - SGD 29 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS Bundle Deal 2 Deal includes: 1. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 2. Mastercard® Canopy Bridge 3. Hedge Maze 4. Mirror Maze 5. Walking Net # 6. Bouncing Net ^# Standard Rate Adult - SGD 54 | ** Child - SGD 39 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult ^Rates are valid for one 45-min session inclusive of a compulsory safety briefing of estimated 10 mins. # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS Bundle Deal 3 Deal includes: 1. Changi Experience Studio + 2. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 3. Mastercard® Canopy Bridge 4. Hedge Maze 5. Mirror Maze 6. Walking Net # Note: Changi Experience Studio opens from 11am to 8pm with last admission at 7pm. Standard Rate Adult - SGD 56 | ** Child - SGD 40 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult + Attraction is suitable for children aged 6 and above. # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS Bundle Deal 4 Deal includes: 1. Changi Experience Studio + 2. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 3. Mastercard® Canopy Bridge 4. Hedge Maze 5. Mirror Maze 6. Walking Net # 7. Bouncing Net ^# Note: Changi Experience Studio opens from 11am to 8pm with last admission at 7pm. Standard Rate Adult - SGD 71 | ** Child - SGD 50 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult + Attraction is suitable for children aged 6 and above. ^Rates are valid for one 45-min session inclusive of a compulsory safety briefing of estimated 10 mins. # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS *Terms and Conditions apply .",https://www.jewelchangiairport.com/en/attractions/Mastercard-canopy-bridge.html?utm_source=Changi%20Airport&utm_medium=Link&utm_campaign=Mastercard-canopy-bridge
"VIEW PHOTOS × Close CHANGI EXPERIENCE STUDIO A JOURNEY OF FUN AND DISCOVERY Go on a journey of fun and discovery through the exciting virtual world of Changi Airport! Engage in the wonder of amazing projection experiences and enjoy interactive games and immersive shows. In this first-of-its-kind digital attraction, experience the magic of technology and learn about aviation and what makes the airport tick. For general enquiries on ticketing or admission, please email to ces.enquiry@changiairport.com . For enquiries on event bookings, schools or corporate visits, please email to ces.sales@changiairport.com . OPENING HOURS Mon - Fri : 11:00AM - 8:00PM （Last admission at 7.00PM) Sat, Sun & PH: 10:00AM - 8:00PM （Last admission at 7.00PM) LOCATION L4 Buy Tickets MORE ABOUT CHANGI EXPERIENCE STUDIO A JOURNEY OF FUN AND DISCOVERY Explore and enjoy 20 different interactive touchpoints over 10 content zones. Learn about the history and development of Changi, go behind the scenes of its operations and play games simulating airport functions. A fascinating journey of discovery and play for both adults and children alike. Find out more JOIN US FOR A LEARNING ADVENTURE Changi Experience Studio tells the stories of Changi Airport and gives a glimpse into what lies behind the success of Singapore’s air hub. Besides being a showcase of digital innovation in edutainment and experience creation, the studio also offers a specially curated range of programmes for both adults and students to gain a deeper understanding of how Changi Airport is managed and its innovation journey. Find out more about its programmes. Find out more MARCH HOLIDAYS PROMOTION: TAKE FLIGHT AT CHANGI AIRPORT Buckle up and enjoy double the fun with two exciting adrenaline-filled aviation adventures rolled into one amazing bundle deal! Featuring two exciting attractions: a 15-minute flight simulator flying experience brought into Changi Experience Studio from a real flight school - Aeroviation, plus entry to the fun airport-themed digital attraction, ‘Take Flight at Changi Airport’ Aviation Experience allows you to experience the thrill of piloting an aircraft over Singapore’s skyline in a flight simulator and learn all about Changi Airport through fun and games! ‘Take Flight at Changi Airport’ Aviation Experience Bundle Promo Rate Adult - SGD 44.80 (U.P. SGD64) | Child/Senior/ Student^ - SGD 39.20 (U.P. SGD56) Important Notes: ‘Take Flight at Changi Airport’ Aviation Experience Bundle includes a single entry to Changi Experience Studio and a 15-minute Flight Simulator experience. Participants of Aeroviation Flight Simulator must be at least 7 years old with a minimum height of 110cm Participants are to book their Flight Simulator experience to ensure availability of slots before the visit to Changi Experience Studio as both experiences must be on the same day Please note that the Flight Simulator can only accommodate one (1) person at a time. If there is more than 1 person participating in the Flight Simulator, you will have to book the next available time slot (subject to availability). Purchase of Aviation Experience Bundle is valid for two (2) months from date of purchase, and is non-transferable, not for sale or exchange and non-refundable.​ All children must be accompanied by a paying adult. Accompanying adult may purchase a single Changi Experience Studio ticket (with no Flight Simulator experience). ^Student rate applies to students of local government and private education institutions at the secondary/tertiary/post-tertiary level and can produce a valid student card. NOT valid on weekends/PH/Singapore school holidays. [Advisory] Changi Experience Studio will be closed for a private event on 9 March (10am to 2pm) and 15 March (from 11am to 2pm). BUY TICKETS BUY TICKETS TICKET PURCHASE Standard Rate - Adult Adult - SGD 25 | Child/Senior - SGD 17 Singapore Residents* Adult - SGD 19.80 | Child/Students/Senior - SGD 14.80 Family Value Bundle Incl. 2 Adult and 2 Child/Senior tickets - SGD 59.80 CapitaStar Members [Available only at Jewel Concierge Counters (L1, 2, 5) and CES Ticketing Counter] Changi Rewards Members [Available on Jewel App and at Jewel Concierge Counters (L1, 2, 5) and CES Ticketing Counter] Adult - SGD 18.80 | Child/Student/Senior - SGD 13.80 Child: 5 - 12 years of age. Free admission for children below age 5. All Child ticket holders must be accompanied by a paying Adult Senior: 60 years of age and above IMPORTANT NOTES: *Singapore Residents include Singaporean citizens, permanent residents as well as holders of student passes, work permits and employment passes. Discounted ticket-holders are subject to identity checks at point of entry. ^Student rate applies to students of local government and private education institutions at the secondary/tertiary/post-tertiary level and can produce a valid student card. NOT valid on weekends/PH/Singapore school holidays. Discounted rates for Changi Rewards / CapitaStar are applicable for onsite purchases. [Advisory] Changi Experience Studio will be closed for a private event on 9 March (10am to 2pm) and 15 March (from 11am to 2pm). BUY TICKETS BUY TICKETS BIRTHDAY PARTIES AT CHANGI EXPERIENCE STUDIO Make birthday celebrations a magical one at Changi Experience Studio! In a decorated party venue, celebrate your little loved one’s special day with family and friends, with a special birthday gift and exclusive goodie bags for your guests. As part of the party, enjoy a fun-filled time and create unforgettable memories playing all games about the airport within the attraction! Birthday party packages start from $688++. Package includes: Party venue with decorations Fun at Changi Experience Studio Special Birthday Gift Goodie bags with exclusive merchandise Email ces.sales@changiairport.com to book or find out more. [Advisory] Changi Experience Studio will be closed for a private event on 9 March (10am to 2pm) and 15 March (from 11am to 2pm). BUY TICKETS BUY TICKETS Bundle Deal 3 Deal includes: 1. Changi Experience Studio + 2. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 3. Mastercard® Canopy Bridge 4. Hedge Maze 5. Mirror Maze 6. Walking Net # Note: Changi Experience Studio opens from 11am to 8pm with last admission at 7pm. Standard Rate Adult - SGD 56 | ** Child - SGD 40 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult + Attraction is suitable for children aged 6 and above. # Minimum height requirement is 110cm. **Applicable to both local student and senior. [Advisory] Changi Experience Studio will be closed for a private event on 9 March (10am to 2pm) and 15 March (from 11am to 2pm). BUY TICKETS BUY TICKETS Bundle Deal 4 Deal includes: 1. Changi Experience Studio + 2. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 3. Mastercard® Canopy Bridge 4. Hedge Maze 5. Mirror Maze 6. Walking Net # 7. Bouncing Net ^# Note: Changi Experience Studio opens from 11am to 8pm with last admission at 7pm. Standard Rate Adult - SGD 71 | ** Child - SGD 50 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult + Attraction is suitable for children aged 6 and above. ^Rates are valid for one 45-min session inclusive of a compulsory safety briefing of estimated 10 mins. # Minimum height requirement is 110cm. **Applicable to both local student and senior. [Advisory] Changi Experience Studio will be closed for a private event on 9 March (10am to 2pm) and 15 March (from 11am to 2pm). BUY TICKETS BUY TICKETS *Terms and Conditions apply .",https://www.jewelchangiairport.com/en/attractions/ces.html
"Dreamscape Enter Dreamscape, an immersive indoor garden where nature and technology merge in a magical symphony. Surrounding the space are 20,000 plants from some 100 species, carefully nestled amidst the 18 evergreen structures, including two special feature plants: the Pesuderanthemum “splash” and the Begonia blancii. Stepping into the centre of the glass panels ""floating"" above the pond, one feels like one's walking on water, as the almost transparent Aponogeton ulvaceus plants shimmer and move with the fish swimming between them. While the garden's symphony of sounds of over 100 unique creatures seranades the heart, the ever-changing digital sky above mimics real-time weather conditions, creating an atmospheric light and sound show that evolves throughout the day at 30-minute intervals. Every detail of the digital sky is built from meteorological data specific to Changi, allowing every moment in Dreamscape to flow with wonder. T2 Transit Opening hours: 24 Hours Closing soon Open now Closed now YOU MAY ALSO ENJOY: Daisy Floral Inspiration Viewing Malls",https://www.changiairport.com/en/discover/attractions/dreamscape.html
"× Close HEDGE MAZE LEAFY PLAYSCAPES YOU CAN'T RESIST Have a field day weaving your way through Singapore's largest hedge maze. Be rewarded with a bird's eye view of the maze's intricate windings when you reach the watch tower at its core. OPENING HOURS 10:00AM - 10:00PM LOCATION Canopy Park (L5) Buy Tickets Practical information Recommended attire: Comfortable covered shoes Luggage and wheeled bags are not allowed for safety reasons. Please leave your bags at the Baggage Storage. Hedge Maze Hedge Maze ticket includes admission to Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk). Standard Rate Adult - SGD 13.90 Child - SGD 11.90 Singapore Residents* Adult - SGD 11.90 Child/**Student/Senior - SGD 8.90 CapitaStar Members & Changi Rewards Members Special Rate [Available at Jewel Concierge Counters (L1, 2, 5)] Adult - SGD 10.70 Child/**Student/Senior - SGD 8 Child: 3 - 12 years old | Senior: 60 years old and above All Child ticket holders must be accompanied by a paying Adult. # Minimum height requirement is 110cm. * Applicable for Singapore citizens, permanent residents, employment pass, work permit and dependent pass holders. Proof of residency may be required at the point of ticket purchase and upon admission. **Current students of local Universities, Polytechnics, Junior Colleges, Institutes of Technical Education and Secondary School holding a valid student photo ID are eligible to purchase student ticket. Verification will be done at the point of entry. BUY TICKETS BUY TICKETS Bundle Deal 1 Deal includes: 1. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 2. Mastercard® Canopy Bridge 3. Hedge Maze 4. Mirror Maze 5. Walking Net # Standard Rate Adult - SGD 39 | ** Child - SGD 29 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS Bundle Deal 2 Deal includes: 1. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 2. Mastercard® Canopy Bridge 3. Hedge Maze 4. Mirror Maze 5. Walking Net # 6. Bouncing Net ^# Standard Rate Adult - SGD 54 | ** Child - SGD 39 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult ^Rates are valid for one 45-min session inclusive of a compulsory safety briefing of estimated 10 mins. # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS Bundle Deal 3 Deal includes: 1. Changi Experience Studio + 2. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 3. Mastercard® Canopy Bridge 4. Hedge Maze 5. Mirror Maze 6. Walking Net # Note: Changi Experience Studio opens from 11am to 8pm with last admission at 7pm. Standard Rate Adult - SGD 56 | ** Child - SGD 40 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult + Attraction is suitable for children aged 6 and above. # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS Bundle Deal 4 Deal includes: 1. Changi Experience Studio+ 2. Canopy Park (Incl. Discovery Slides#, Foggy Bowls, Petal Garden, Topiary Walk) 3. Mastercard® Canopy Bridge 4. Hedge Maze 5. Mirror Maze 6. Walking Net# 7. Bouncing Net^# Note: Changi Experience Studio opens from 11am to 8pm with last admission at 7pm. Standard Rate Adult - SGD 71 | **Child - SGD 50 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult + Attraction is suitable for children aged 6 and above. ^Rates are valid for one 45-min session inclusive of a compulsory safety briefing of estimated 10 mins. # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS *Terms and Conditions apply .",https://www.jewelchangiairport.com/en/attractions/hedge-maze.html
"× Close HSBC RAIN VORTEX THE MARVEL AT JEWEL'S HEART HSBC is the proud sponsor of the HSBC Rain Vortex, the world’s tallest indoor waterfall. Come marvel at the stunning display of water cascading down 7 storeys at the heart of Jewel! HSBC Light & Sound Show: Mon - Thu: 8.00pm & 9.00pm Fri - Sun, PH & Eve of PH: 8.00pm, 9.00pm & 10.00pm OPENING HOURS Mon - Thu: 11:00AM - 10:00PM Fri - Sun, including PH: 10:00AM - 10:00PM LOCATION Heart of Shiseido Forest Valley MORE ABOUT HSBC RAIN VORTEX Spectacular by day Flowing 40 metres down to the basement, the mighty cascade will mesmerise you as the sunlight catches the spray. Stunning by night When the sky outside darkens, the continuous pour of the HSBC Rain Vortex takes on a mystic splendour. Come nightfall, the sheet of water becomes a Light & Sound Show. Relax at one of the many vantage points surrounding it and enjoy the show.",https://www.jewelchangiairport.com/en/attractions/rain-vortex.html
"× Close MIRROR MAZE LOSE YOURSELF IN A KALEIDOSCOPIC ESCAPADE The Mirror Maze boasts a unique cover of greenery branching overhead, creating the illusion of endless bowers before you. OPENING HOURS 10:00AM - 10:00PM LOCATION Canopy Park (L5) Buy Tickets Practical information Recommended attire: Comfortable covered shoes Luggage and wheeled bags are not allowed for safety reasons. Please leave your bags at the Baggage Storage. Mirror Maze Mirror Maze ticket includes admission to Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk). Standard Rate Adult - SGD 18.90 Child - SGD 13.90 Singapore Residents* Adult - SGD 15.90 Child/**Student/Senior - SGD 10.90 CapitaStar Members & Changi Rewards Members Special Rate [Available at Jewel Concierge Counters (L1, 2, 5)] Adult - SGD 14.30 Child/**Student/Senior - SGD 9.80 Child: 3 - 12 years old | Senior: 60 years old and above All Child ticket holders must be accompanied by a paying Adult. * Applicable for Singapore citizens, permanent residents, employment pass, work permit and dependent pass holders. Proof of residency may be required at the point of ticket purchase and upon admission. **Current students of local Universities, Polytechnics, Junior Colleges, Institutes of Technical Education and Secondary School holding a valid student photo ID are eligible to purchase student ticket. Verification will be done at the point of entry. BUY TICKETS BUY TICKETS Bundle Deal 1 Deal includes: 1. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 2. Mastercard® Canopy Bridge 3. Hedge Maze 4. Mirror Maze 5. Walking Net # Standard Rate Adult - SGD 39 | ** Child - SGD 29 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS Bundle Deal 2 Deal includes: 1. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 2. Mastercard® Canopy Bridge 3. Hedge Maze 4. Mirror Maze 5. Walking Net # 6. Bouncing Net ^# Standard Rate Adult - SGD 54 | ** Child - SGD 39 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult ^Rates are valid for one 45-min session inclusive of a compulsory safety briefing of estimated 10 mins. # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS Bundle Deal 3 Deal includes: 1. Changi Experience Studio + 2. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 3. Mastercard® Canopy Bridge 4. Hedge Maze 5. Mirror Maze 6. Walking Net # Note: Changi Experience Studio opens from 11am to 8pm with last admission at 7pm. Standard Rate Adult - SGD 56 | ** Child - SGD 40 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult + Attraction is suitable for children aged 6 and above. # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS Bundle Deal 4 Deal includes: 1. Changi Experience Studio+ 2. Canopy Park (Incl. Discovery Slides#, Foggy Bowls, Petal Garden, Topiary Walk) 3. Mastercard® Canopy Bridge 4. Hedge Maze 5. Mirror Maze 6. Walking Net# 7. Bouncing Net^# Note: Changi Experience Studio opens from 11am to 8pm with last admission at 7pm. Standard Rate Adult - SGD 71 | **Child - SGD 50 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult + Attraction is suitable for children aged 6 and above. ^Rates are valid for one 45-min session inclusive of a compulsory safety briefing of estimated 10 mins. # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS *Terms and Conditions apply .",https://www.jewelchangiairport.com/en/attractions/mirror-maze.html
"× Close PETAL GARDEN THE WINSOME CHARM OF A GARDEN IN BLOOM Enjoy creative displays of seasonal flowers from around the world. Coming in every colour and shape, from the delicate to the flamboyant, these blossoms will lift your spirits. Capture fabulous photos as a memento of your day at Jewel! OPENING HOURS Mon - Thu: 10:00AM - 10:00PM Fri - Sun, Eve & PH: 10:00AM - 11:00PM LOCATION Canopy Park (L5) Buy Tickets PETAL GARDEN Canopy Park ticket includes: 1. Discovery Slides # 2. Foggy Bowls 3. Petal Garden 4. Topiary Walk Standard Rate Adult/Child - SGD 8 Singapore Residents* Adult/Child/**Student/Senior - SGD 6 CapitaStar Members & Changi Rewards Members Special Rate [Available at Jewel Concierge Counters (L1, 2, 5)] Adult/Child/**Student/Senior - SGD 5.40 Child: 3 - 12 years old | Senior: 60 years old and above All Child ticket holders must be accompanied by a paying Adult. # Minimum height requirement is 110cm. * Applicable for Singapore citizens, permanent residents, employment pass, work permit and dependent pass holders. Proof of residency may be required at the point of ticket purchase and upon admission. **Current students of local Universities, Polytechnics, Junior Colleges, Institutes of Technical Education and Secondary School holding a valid student photo ID are eligible to purchase student ticket. Verification will be done at the point of entry. BUY TICKETS BUY TICKETS Bundle Deal 1 Deal includes: 1. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 2. Mastercard® Canopy Bridge 3. Hedge Maze 4. Mirror Maze 5. Walking Net # Standard Rate Adult - SGD 39 | ** Child - SGD 29 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS Bundle Deal 2 Deal includes: 1. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 2. Mastercard® Canopy Bridge 3. Hedge Maze 4. Mirror Maze 5. Walking Net # 6. Bouncing Net ^# Standard Rate Adult - SGD 54 | ** Child - SGD 39 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult ^Rates are valid for one 45-min session inclusive of a compulsory safety briefing of estimated 10 mins. # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS Bundle Deal 3 Deal includes: 1. Changi Experience Studio + 2. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 3. Mastercard® Canopy Bridge 4. Hedge Maze 5. Mirror Maze 6. Walking Net # Note: Changi Experience Studio opens from 11am to 8pm with last admission at 7pm. Standard Rate Adult - SGD 56 | ** Child - SGD 40 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult + Attraction is suitable for children aged 6 and above. # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS Bundle Deal 4 Deal includes: 1. Changi Experience Studio + 2. Canopy Park (Incl. Discovery Slides # , Foggy Bowls, Petal Garden, Topiary Walk) 3. Mastercard® Canopy Bridge 4. Hedge Maze 5. Mirror Maze 6. Walking Net # 7. Bouncing Net ^# Note: Changi Experience Studio opens from 11am to 8pm with last admission at 7pm. Standard Rate Adult - SGD 71 | ** Child - SGD 50 Child: 3 - 12 years old All Child ticket holders must be accompanied by a paying Adult + Attraction is suitable for children aged 6 and above. ^Rates are valid for one 45-min session inclusive of a compulsory safety briefing of estimated 10 mins. # Minimum height requirement is 110cm. **Applicable to both local student and senior. BUY TICKETS BUY TICKETS *Terms and Conditions apply .",https://www.jewelchangiairport.com/en/attractions/petal-garden.html
"× Close SHISEIDO FOREST VALLEY EXPLORE ETERNAL SPRING WITHIN JEWEL Step out of the airport right into a lush green sanctuary, a tranquil retreat in the core of the world's best transport hub. Immerse yourself in this garden wonderland and meet Singapore, the City in a Garden. Shiseido is the proud sponsor of the Shiseido Forest Valley. Experience the SENSE installation at the Shiseido Forest Valley’s west trail, with dancing lights illuminating the trees, soothing music playing in the background, and the signature scent of SHISEIDO Ultimune, your senses will be truly delighted. OPENING HOURS Open daily: 24 hours LOCATION Shiseido Forest Valley: Entry and exit points between Level 1 to Level 4 Practical Information Allow half an hour for each trail, at a comfortable pace with ample time for photo-taking. There are several exit points and seats along the way. Luggage and wheeled bags are not allowed, but can be left at our baggage storage. - Suitable for all ages - High heels not recommended MORE ABOUT SHISEIDO FOREST VALLEY Shiseido Forest Valley Explore idyllic landscapes bathed in natural sunlight, a spectacular waterfall at the core. You'll discover intriguing plants from all around the world, with more than 900 trees and palms, and about 60,000 shrubs in this verdant indoor garden. Walking Trails Take a gentle hike up through the Shiseido Forest Valley to the Canopy Park on Jewel's topmost level. The eastern trail leads you past rocky falls, while mists enhance your trek through the western trail. Admire the wide vistas across the Shiseido Forest Valley and find enchantment at every turn.",https://www.jewelchangiairport.com/en/attractions/forest-valley.html
"The Wonderfall Behold an iconic landmark built with nature-inspired design and digital wizardry in the departure hall of the new Terminal 2. This digital waterfall cascades among lush green walls to create a mesmerizing, calming spectacle. Within The Wonderfall lies a melodic surprise – Rhythms of Nature, an abstract ballet of human design and Mother Nature's harmonious dance. Guided by an original composition from neo-classical pianist-composer, Jean-Michel Blais, experience a symphonic masterpiece where design and nature awaits. T2 Public Opening hours: 24 Hours Closing soon Open now Closed now YOU MAY ALSO ENJOY: Daisy Floral Inspiration Viewing Malls",https://www.changiairport.com/en/discover/attractions/the-wonderfall.html
